07.01紅葉賀	OH_OO渋谷源氏	330	350	B	朱雀	スザク	スザク	名詞-固有名詞-人名-一般			スザク	固
07.01紅葉賀	OH_OO渋谷源氏	4000	4010	I	の	の	ノ	助詞-格助詞			ノ	和
07.01紅葉賀	OH_OO渋谷源氏	4010	4030	I	女御	女御	ニョウゴ	名詞-普通名詞-一般			ニョーゴ	漢
07.01紅葉賀	OH_OO渋谷源氏	4030	4040	I	、	、		補助記号-読点				記号
07.01紅葉賀	OH_OO渋谷源氏	4040	4060	I	かく	斯く	カク	副詞			カク	和
07.01紅葉賀	OH_OO渋谷源氏	4060	4100	I	めでたき	めでたい	メデタイ	形容詞-一般	文語形容詞-ク	連体形-一般	メデタキ	和
07.01紅葉賀	OH_OO渋谷源氏	4100	4110	I	に	に	ニ	助詞-格助詞			ニ	和
07.01紅葉賀	OH_OO渋谷源氏	4110	4130	I	つけ	付ける	ツケル	動詞-非自立可能	文語下二段-カ行	連用形-一般	ツケ	和
07.01紅葉賀	OH_OO渋谷源氏	4130	4140	I	て	て	テ	助詞-接続助詞			テ	和
07.01紅葉賀	OH_OO渋谷源氏	4140	4150	I	も	も	モ	助詞-係助詞			モ	和
07.01紅葉賀	OH_OO渋谷源氏	4150	4160	I	、	、		補助記号-読点				記号
07.01紅葉賀	OH_OO渋谷源氏	4160	4180	I	ただ	唯	タダ	形状詞-一般			タダ	和
07.01紅葉賀	OH_OO渋谷源氏	4180	4200	I	なら	なり	ナリ	助動詞	文語助動詞-ナリ-断定	未然形-一般	ナラ	和
07.01紅葉賀	OH_OO渋谷源氏	4200	4210	I	ず	ず	ズ	助動詞	文語助動詞-ズ	連用形-一般	ズ	和
07.01紅葉賀	OH_OO渋谷源氏	4210	4230	I	思し	思す	オボス	動詞-一般	文語四段-サ行	連用形-一般	オボシ	和
07.01紅葉賀	OH_OO渋谷源氏	4230	4240	I	て	て	テ	助詞-接続助詞			テ	和
07.01紅葉賀	OH_OO渋谷源氏	4240	4250	I	、	、		補助記号-読点				記号
07.01紅葉賀	OH_OO渋谷源氏	4250	4260	I	「	「		補助記号-括弧開				記号
07.01紅葉賀	OH_OO渋谷源氏	4260	4270	I	神	神	カミ	名詞-普通名詞-一般			カミ	和
07.01紅葉賀	OH_OO渋谷源氏	4270	4290	I	など	など	ナド	助詞-副助詞			ナド	和
07.01紅葉賀	OH_OO渋谷源氏	4290	4300	I	、	、		補助記号-読点				記号
07.01紅葉賀	OH_OO渋谷源氏	4300	4310	I	空	空	ソラ	名詞-普通名詞-一般			ソラ	和
07.01紅葉賀	OH_OO渋谷源氏	4310	4320	I	に	に	ニ	助詞-格助詞			ニ	和
07.01紅葉賀	OH_OO渋谷源氏	4320	4340	I	めで	愛でる	メデル	動詞-一般	文語下二段-ダ行	連用形-一般	メデ	和
07.01紅葉賀	OH_OO渋谷源氏	4340	4350	I	つ	つ	ツ	助動詞	文語助動詞-ツ	終止形-一般	ツ	和
07.01紅葉賀	OH_OO渋谷源氏	4350	4370	I	べき	べし	ベシ	助動詞	文語助動詞-ベシ	連体形-一般	ベキ	和
07.01紅葉賀	OH_OO渋谷源氏	4370	4390	I	容貌	形	カタチ	名詞-普通名詞-一般			カタチ	和
07.01紅葉賀	OH_OO渋谷源氏	4390	4410	I	かな	哉	カナ	助詞-終助詞			カナ	和
07.01紅葉賀	OH_OO渋谷源氏	4410	4420	I	。	。		補助記号-句点				記号
07.01紅葉賀	OH_OO渋谷源氏	4420	4450	B	うたて	うたて	ウタテ	副詞			ウタテ	和
07.01紅葉賀	OH_OO渋谷源氏	4450	4480	I	ゆゆし	由々しい	ユユシイ	形容詞-一般	文語形容詞-シク	終止形-一般	ユユシ	和
07.01紅葉賀	OH_OO渋谷源氏	4480	4490	I	」	」		補助記号-括弧閉				記号
07.01紅葉賀	OH_OO渋谷源氏	4490	4500	I	と	と	ト	助詞-格助詞			ト	和
07.01紅葉賀	OH_OO渋谷源氏	4500	4540	I	のたまふ	宣う	ノタマウ	動詞-一般	文語四段-ハ行	連体形-一般	ノタマウ	和
07.01紅葉賀	OH_OO渋谷源氏	4540	4550	I	を	を	ヲ	助詞-格助詞			オ	和
07.01紅葉賀	OH_OO渋谷源氏	4550	4560	I	、	、		補助記号-読点				記号
07.01紅葉賀	OH_OO渋谷源氏	4560	4580	I	若き	若い	ワカイ	形容詞-一般	文語形容詞-ク	連体形-一般	ワカキ	和
07.01紅葉賀	OH_OO渋谷源氏	4580	4600	I	女房	女房	ニョウボウ	名詞-普通名詞-一般			ニョーボー	漢
07.01紅葉賀	OH_OO渋谷源氏	4600	4620	I	など	など	ナド	助詞-副助詞			ナド	和
07.01紅葉賀	OH_OO渋谷源氏	4620	4630	I	は	は	ハ	助詞-係助詞			ワ	和
07.01紅葉賀	OH_OO渋谷源氏	4630	4640	I	、	、		補助記号-読点				記号
07.01紅葉賀	OH_OO渋谷源氏	4640	4670	I	心憂し	心憂い	ココロウイ	形容詞-一般	文語形容詞-ク	終止形-一般	ココロウシ	和
07.01紅葉賀	OH_OO渋谷源氏	4670	4680	I	と	と	ト	助詞-格助詞			ト	和
07.01紅葉賀	OH_OO渋谷源氏	4680	4690	I	耳	耳	ミミ	名詞-普通名詞-一般			ミミ	和
07.01紅葉賀	OH_OO渋谷源氏	4690	4720	I	とどめ	留める	トドメル	動詞-一般	文語下二段-マ行	連用形-一般	トドメ	和
07.01紅葉賀	OH_OO渋谷源氏	4720	4740	I	けり	けり	ケリ	助動詞	文語助動詞-ケリ	終止形-一般	ケリ	和
07.01紅葉賀	OH_OO渋谷源氏	4740	4750	I	。	。		補助記号-句点				記号
07.01紅葉賀	OH_OO渋谷源氏	4750	4770	B	藤壺	藤壺	フジツボ	名詞-固有名詞-一般			フジツボ	固
07.01紅葉賀	OH_OO渋谷源氏	4770	4780	I	は	は	ハ	助詞-係助詞			ワ	和
07.01紅葉賀	OH_OO渋谷源氏	4780	4790	I	、	、		補助記号-読点				記号
07.01紅葉賀	OH_OO渋谷源氏	4790	4800	I	「	「		補助記号-括弧開				記号
07.01紅葉賀	OH_OO渋谷源氏	4800	4850	I	おほけなき	おおけない	オオケナイ	形容詞-一般	文語形容詞-ク	連体形-一般	オーケナキ	和
07.01紅葉賀	OH_OO渋谷源氏	4850	4860	I	心	心	ココロ	名詞-普通名詞-サ変可能			ココロ	和
07.01紅葉賀	OH_OO渋谷源氏	4860	4870	I	の	の	ノ	助詞-格助詞			ノ	和
07.01紅葉賀	OH_OO渋谷源氏	4870	4900	I	なから	無い	ナイ	形容詞-非自立可能	文語形容詞-ク	未然形-補助	ナカラ	和
07.01紅葉賀	OH_OO渋谷源氏	4900	4930	I	ましか	まし	マシ	助動詞	文語助動詞-マシ	未然形-一般	マシカ	和
07.01紅葉賀	OH_OO渋谷源氏	4930	4940	I	ば	ば	バ	助詞-接続助詞			バ	和
07.01紅葉賀	OH_OO渋谷源氏	4940	4950	I	、	、		補助記号-読点				記号
07.01紅葉賀	OH_OO渋谷源氏	4950	4980	I	まして	況して	マシテ	副詞			マシテ	和
07.01紅葉賀	OH_OO渋谷源氏	4980	5020	I	めでたく	めでたい	メデタイ	形容詞-一般	文語形容詞-ク	連用形-一般	メデタク	和
07.01紅葉賀	OH_OO渋谷源氏	5020	5040	I	見え	見える	ミエル	動詞-一般	文語下二段-ヤ行	未然形-一般	ミエ	和
07.01紅葉賀	OH_OO渋谷源氏	5040	5060	I	まし	まし	マシ	助動詞	文語助動詞-マシ	連体形-一般	マシ	和
07.01紅葉賀	OH_OO渋谷源氏	5060	5070	I	」	」		補助記号-括弧閉				記号
07.01紅葉賀	OH_OO渋谷源氏	5070	5080	I	と	と	ト	助詞-格助詞			ト	和
07.01紅葉賀	OH_OO渋谷源氏	5080	5100	I	思す	思す	オボス	動詞-一般	文語四段-サ行	連体形-一般	オボス	和
07.01紅葉賀	OH_OO渋谷源氏	5100	5110	I	に	に	ニ	助詞-接続助詞			ニ	和
07.01紅葉賀	OH_OO渋谷源氏	5110	5120	I	、	、		補助記号-読点				記号
07.01紅葉賀	OH_OO渋谷源氏	5120	5130	I	夢	夢	ユメ	名詞-普通名詞-一般			ユメ	和
07.01紅葉賀	OH_OO渋谷源氏	5130	5140	I	の	の	ノ	助詞-格助詞			ノ	和
07.01紅葉賀	OH_OO渋谷源氏	5140	5160	I	心地	心地	ココチ	名詞-普通名詞-一般			ココチ	和
07.01紅葉賀	OH_OO渋谷源氏	5160	5180	I	なむ	なむ	ナム	助詞-係助詞			ナン	和
07.01紅葉賀	OH_OO渋谷源氏	5180	5190	I	し	為る	スル	動詞-非自立可能	文語サ行変格	連用形-一般	シ	和
07.01紅葉賀	OH_OO渋谷源氏	5190	5220	I	たまひ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	連用形-一般	タマイ	和
07.01紅葉賀	OH_OO渋谷源氏	5220	5240	I	ける	けり	ケリ	助動詞	文語助動詞-ケリ	連体形-一般	ケル	和
07.01紅葉賀	OH_OO渋谷源氏	5240	5250	I	。	。		補助記号-句点				記号
07.01紅葉賀	OH_OO渋谷源氏	5250	5260	B	宮	宮	ミヤ	名詞-普通名詞-一般			ミヤ	和
07.01紅葉賀	OH_OO渋谷源氏	5260	5270	I	は	は	ハ	助詞-係助詞			ワ	和
07.01紅葉賀	OH_OO渋谷源氏	5270	5280	I	、	、		補助記号-読点				記号
07.01紅葉賀	OH_OO渋谷源氏	5280	5310	I	やがて	軈て	ヤガテ	副詞			ヤガテ	和
07.01紅葉賀	OH_OO渋谷源氏	5310	5320	I	御	御	オオン	接頭辞			オオン	和
07.01紅葉賀	OH_OO渋谷源氏	5320	5340	I	宿直	宿直	トノイ	名詞-普通名詞-一般			トノイ	和
07.01紅葉賀	OH_OO渋谷源氏	5340	5360	I	なり	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-一般	ナリ	和
07.01紅葉賀	OH_OO渋谷源氏	5360	5380	I	けり	けり	ケリ	助動詞	文語助動詞-ケリ	終止形-一般	ケリ	和
07.01紅葉賀	OH_OO渋谷源氏	5380	5390	I	。	。		補助記号-句点				記号
07.01紅葉賀	OH_OO渋谷源氏	5390	5400	B	「	「		補助記号-括弧開				記号
07.01紅葉賀	OH_OO渋谷源氏	5400	5420	I	今日	今日	キョウ	名詞-普通名詞-副詞可能			キョー	和
07.01紅葉賀	OH_OO渋谷源氏	5420	5430	I	の	の	ノ	助詞-格助詞			ノ	和
07.01紅葉賀	OH_OO渋谷源氏	5430	5450	I	試楽	試楽	シガク	名詞-普通名詞-一般			シガク	漢
07.01紅葉賀	OH_OO渋谷源氏	5450	5460	I	は	は	ハ	助詞-係助詞			ワ	和
07.01紅葉賀	OH_OO渋谷源氏	5460	5470	I	、	、		補助記号-読点				記号
07.01紅葉賀	OH_OO渋谷源氏	5470	5490	I	青海	青海	セイカイ	名詞-普通名詞-一般			セーガイ	漢
07.01紅葉賀	OH_OO渋谷源氏	5490	5500	I	波	波	ハ	接尾辞-名詞的-一般			ハ	漢
07.01紅葉賀	OH_OO渋谷源氏	5500	5510	I	に	に	ニ	助詞-格助詞			ニ	和
07.01紅葉賀	OH_OO渋谷源氏	5510	5520	I	事	事	コト	名詞-普通名詞-一般			コト	和
07.01紅葉賀	OH_OO渋谷源氏	5520	5540	I	みな	皆	ミナ	名詞-普通名詞-副詞可能			ミナ	和
07.01紅葉賀	OH_OO渋谷源氏	5540	5560	I	尽き	尽きる	ツキル	動詞-一般	文語上二段-カ行	連用形-一般	ツキ	和
07.01紅葉賀	OH_OO渋谷源氏	5560	5570	I	ぬ	ぬ	ヌ	助動詞	文語助動詞-ヌ	終止形-一般	ヌ	和
07.01紅葉賀	OH_OO渋谷源氏	5570	5580	I	な	な	ナ	助詞-終助詞			ナ	和
07.01紅葉賀	OH_OO渋谷源氏	5580	5590	I	。	。		補助記号-句点				記号
07.01紅葉賀	OH_OO渋谷源氏	5590	5620	B	いかが	如何	イカガ	副詞			イカガ	和
07.01紅葉賀	OH_OO渋谷源氏	5620	5630	I	見	見る	ミル	動詞-非自立可能	文語上一段-マ行	連用形-一般	ミ	和
07.01紅葉賀	OH_OO渋谷源氏	5630	5660	I	たまひ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	連用形-一般	タマイ	和
07.01紅葉賀	OH_OO渋谷源氏	5660	5680	I	つる	つ	ツ	助動詞	文語助動詞-ツ	連体形-一般	ツル	和
07.01紅葉賀	OH_OO渋谷源氏	5680	5690	I	」	」		補助記号-括弧閉				記号
07.01紅葉賀	OH_OO渋谷源氏	5690	5700	B	と	と	ト	助詞-格助詞			ト	和
07.01紅葉賀	OH_OO渋谷源氏	5700	5710	I	，	，		補助記号-読点				記号
07.01紅葉賀	OH_OO渋谷源氏	5710	5740	I	聞こえ	聞こえる	キコエル	動詞-非自立可能	文語下二段-ヤ行	連用形-一般	キコエ	和
07.01紅葉賀	OH_OO渋谷源氏	5740	5770	I	たまへ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	已然形-一般	タマエ	和
07.01紅葉賀	OH_OO渋谷源氏	5770	5780	I	ば	ば	バ	助詞-接続助詞			バ	和
07.01紅葉賀	OH_OO渋谷源氏	5780	5790	I	、	、		補助記号-読点				記号
07.01紅葉賀	OH_OO渋谷源氏	5790	5830	I	あいなう	あいない	アイナイ	形容詞-一般	文語形容詞-ク	連用形-ウ音便	アイノー	和
07.01紅葉賀	OH_OO渋谷源氏	5830	5840	I	、	、		補助記号-読点				記号
07.01紅葉賀	OH_OO渋谷源氏	5840	5850	I	御	御	オオン	接頭辞			オオン	和
07.01紅葉賀	OH_OO渋谷源氏	5850	5880	I	いらへ	応え	イラエ	名詞-普通名詞-一般			イラエ	和
07.01紅葉賀	OH_OO渋谷源氏	5880	5910	I	聞こえ	聞こえる	キコエル	動詞-非自立可能	文語下二段-ヤ行	連用形-一般	キコエ	和
07.01紅葉賀	OH_OO渋谷源氏	5910	5940	I	にくく	難い	ニクイ	接尾辞-形容詞的	文語形容詞-ク	連用形-一般	ニクク	和
07.01紅葉賀	OH_OO渋谷源氏	5940	5950	I	て	て	テ	助詞-接続助詞			テ	和
07.01紅葉賀	OH_OO渋谷源氏	5950	5960	I	、	、		補助記号-読点				記号
07.01紅葉賀	OH_OO渋谷源氏	5960	5970	B	「	「		補助記号-括弧開				記号
07.01紅葉賀	OH_OO渋谷源氏	5970	5980	I	殊	異	コト	名詞-普通名詞-一般			コト	和
07.01紅葉賀	OH_OO渋谷源氏	5980	5990	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
07.01紅葉賀	OH_OO渋谷源氏	5990	6020	I	はべり	侍る	ハベル	動詞-非自立可能	文語ラ行変格	連用形-一般	ハベリ	和
07.01紅葉賀	OH_OO渋谷源氏	6020	6030	I	つ	つ	ツ	助動詞	文語助動詞-ツ	終止形-一般	ツ	和
07.01紅葉賀	OH_OO渋谷源氏	6030	6040	I	」	」		補助記号-括弧閉				記号
07.01紅葉賀	OH_OO渋谷源氏	6040	6050	I	と	と	ト	助詞-格助詞			ト	和
07.01紅葉賀	OH_OO渋谷源氏	6050	6080	I	ばかり	ばかり	バカリ	助詞-副助詞			バカリ	和
07.01紅葉賀	OH_OO渋谷源氏	6080	6110	I	聞こえ	聞こえる	キコエル	動詞-非自立可能	文語下二段-ヤ行	連用形-一般	キコエ	和
07.01紅葉賀	OH_OO渋谷源氏	6110	6140	I	たまふ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	終止形-一般	タマウ	和
07.01紅葉賀	OH_OO渋谷源氏	6140	6150	I	。	。		補助記号-句点				記号
07.01紅葉賀	OH_OO渋谷源氏	6150	6160	B	「	「		補助記号-括弧開				記号
07.01紅葉賀	OH_OO渋谷源氏	6160	6180	I	片手	片手	カタテ	名詞-普通名詞-一般			カタテ	和
07.01紅葉賀	OH_OO渋谷源氏	6180	6190	I	も	も	モ	助詞-係助詞			モ	和
07.01紅葉賀	OH_OO渋谷源氏	6190	6220	I	けしう	怪しい	ケシイ	形容詞-一般	文語形容詞-シク	連用形-ウ音便	ケシュー	和
07.01紅葉賀	OH_OO渋谷源氏	6220	6230	I	は	は	ハ	助詞-係助詞			ワ	和
07.01紅葉賀	OH_OO渋谷源氏	6230	6250	I	あら	有る	アル	動詞-非自立可能	文語ラ行変格	未然形-一般	アラ	和
07.01紅葉賀	OH_OO渋谷源氏	6250	6260	I	ず	ず	ズ	助動詞	文語助動詞-ズ	連用形-一般	ズ	和
07.01紅葉賀	OH_OO渋谷源氏	6260	6280	I	こそ	こそ	コソ	助詞-係助詞			コソ	和
07.01紅葉賀	OH_OO渋谷源氏	6280	6300	I	見え	見える	ミエル	動詞-一般	文語下二段-ヤ行	連用形-一般	ミエ	和
07.01紅葉賀	OH_OO渋谷源氏	6300	6320	I	つれ	つ	ツ	助動詞	文語助動詞-ツ	已然形-一般	ツレ	和
07.01紅葉賀	OH_OO渋谷源氏	6320	6330	I	。	。		補助記号-句点				記号
07.01紅葉賀	OH_OO渋谷源氏	6330	6340	B	舞	舞	マイ	名詞-普通名詞-一般			マイ	和
07.01紅葉賀	OH_OO渋谷源氏	6340	6350	I	の	の	ノ	助詞-格助詞			ノ	和
07.01紅葉賀	OH_OO渋谷源氏	6350	6370	I	さま	様	サマ	名詞-普通名詞-一般			サマ	和
07.01紅葉賀	OH_OO渋谷源氏	6370	6380	I	、	、		補助記号-読点				記号
07.01紅葉賀	OH_OO渋谷源氏	6380	6420	I	手づかひ	手使い	テヅカイ	名詞-普通名詞-一般			テズカイ	和
07.01紅葉賀	OH_OO渋谷源氏	6420	6440	I	なむ	なむ	ナム	助詞-係助詞			ナン	和
07.01紅葉賀	OH_OO渋谷源氏	6440	6450	I	、	、		補助記号-読点				記号
07.01紅葉賀	OH_OO渋谷源氏	6450	6460	I	家	家	イエ	名詞-普通名詞-一般			イエ	和
07.01紅葉賀	OH_OO渋谷源氏	6460	6470	I	の	の	ノ	助詞-格助詞			ノ	和
07.01紅葉賀	OH_OO渋谷源氏	6470	6480	I	子	子	コ	名詞-普通名詞-一般			コ	和
07.01紅葉賀	OH_OO渋谷源氏	6480	6490	I	は	は	ハ	助詞-係助詞			ワ	和
07.01紅葉賀	OH_OO渋谷源氏	6490	6500	I	殊	異	コト	名詞-普通名詞-一般			コト	和
07.01紅葉賀	OH_OO渋谷源氏	6500	6520	I	なる	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連体形-一般	ナル	和
07.01紅葉賀	OH_OO渋谷源氏	6520	6530	I	。	。		補助記号-句点				記号
07.01紅葉賀	OH_OO渋谷源氏	6530	6540	B	こ	是	コ	代名詞			コ	和
07.01紅葉賀	OH_OO渋谷源氏	6540	6550	I	の	の	ノ	助詞-格助詞			ノ	和
07.01紅葉賀	OH_OO渋谷源氏	6550	6560	I	世	世	ヨ	名詞-普通名詞-一般			ヨ	和
07.01紅葉賀	OH_OO渋谷源氏	6560	6570	I	に	に	ニ	助詞-格助詞			ニ	和
07.01紅葉賀	OH_OO渋谷源氏	6570	6580	I	名	名	ナ	名詞-普通名詞-一般			ナ	和
07.01紅葉賀	OH_OO渋谷源氏	6580	6590	I	を	を	ヲ	助詞-格助詞			オ	和
07.01紅葉賀	OH_OO渋谷源氏	6590	6600	I	得	得る	エル	動詞-非自立可能	文語下二段-ア行	連用形-一般	エ	和
07.01紅葉賀	OH_OO渋谷源氏	6600	6620	I	たる	たり	タリ	助動詞	文語助動詞-タリ-完了	連体形-一般	タル	和
07.01紅葉賀	OH_OO渋谷源氏	6620	6630	I	舞	舞	マイ	名詞-普通名詞-一般			マイ	和
07.01紅葉賀	OH_OO渋谷源氏	6630	6640	I	の	の	ノ	助詞-格助詞			ノ	和
07.01紅葉賀	OH_OO渋谷源氏	6640	6650	I	男	男	オトコ	名詞-普通名詞-一般			オトコ	和
07.01紅葉賀	OH_OO渋谷源氏	6650	6670	I	ども	共	ドモ	接尾辞-名詞的-一般			ドモ	和
07.01紅葉賀	OH_OO渋谷源氏	6670	6680	I	も	も	モ	助詞-係助詞			モ	和
07.01紅葉賀	OH_OO渋谷源氏	6680	6690	I	、	、		補助記号-読点				記号
07.01紅葉賀	OH_OO渋谷源氏	6690	6710	I	げに	実に	ゲニ	副詞			ゲニ	和
07.01紅葉賀	OH_OO渋谷源氏	6710	6730	I	いと	いと	イト	副詞			イト	和
07.01紅葉賀	OH_OO渋谷源氏	6730	6780	I	かしこけれ	賢い	カシコイ	形容詞-一般	文語形容詞-ク	已然形-一般	カシコケレ	和
07.01紅葉賀	OH_OO渋谷源氏	6780	6790	I	ど	ど	ド	助詞-接続助詞			ド	和
07.01紅葉賀	OH_OO渋谷源氏	6790	6800	I	、	、		補助記号-読点				記号
07.01紅葉賀	OH_OO渋谷源氏	6800	6840	I	ここしう	子々しい	ココシイ	形容詞-一般	文語形容詞-シク	連用形-ウ音便	ココシュー	和
07.01紅葉賀	OH_OO渋谷源氏	6840	6860	I	なま	生	ナマ	名詞-普通名詞-形状詞可能			ナマ	和
07.01紅葉賀	OH_OO渋谷源氏	6860	6880	I	めい	めく	メク	接尾辞-動詞的	文語四段-カ行	連用形-イ音便	メイ	和
07.01紅葉賀	OH_OO渋谷源氏	6880	6900	I	たる	たり	タリ	助動詞	文語助動詞-タリ-完了	連体形-一般	タル	和
07.01紅葉賀	OH_OO渋谷源氏	6900	6910	I	筋	筋	スジ	名詞-普通名詞-助数詞可能			スジ	和
07.01紅葉賀	OH_OO渋谷源氏	6910	6920	I	を	を	ヲ	助詞-格助詞			オ	和
07.01紅葉賀	OH_OO渋谷源氏	6920	6930	I	、	、		補助記号-読点				記号
07.01紅葉賀	OH_OO渋谷源氏	6930	6940	I	え	え	エ	副詞			エ	和
07.01紅葉賀	OH_OO渋谷源氏	6940	6960	I	なむ	なむ	ナム	助詞-係助詞			ナン	和
07.01紅葉賀	OH_OO渋谷源氏	6960	6980	I	見せ	見せる	ミセル	動詞-非自立可能	文語下二段-サ行	未然形-一般	ミセ	和
07.01紅葉賀	OH_OO渋谷源氏	6980	6990	I	ぬ	ず	ズ	助動詞	文語助動詞-ズ	連体形-一般	ヌ	和
07.01紅葉賀	OH_OO渋谷源氏	6990	7000	I	。	。		補助記号-句点				記号
07.01紅葉賀	OH_OO渋谷源氏	7000	7020	B	試み	試み	ココロミ	名詞-普通名詞-一般			ココロミ	和
07.01紅葉賀	OH_OO渋谷源氏	7020	7030	I	の	の	ノ	助詞-格助詞			ノ	和
07.01紅葉賀	OH_OO渋谷源氏	7030	7040	I	日	日	ヒ	名詞-普通名詞-副詞可能			ヒ	和
07.01紅葉賀	OH_OO渋谷源氏	7040	7050	I	、	、		補助記号-読点				記号
07.01紅葉賀	OH_OO渋谷源氏	7050	7070	I	かく	斯く	カク	副詞			カク	和
07.01紅葉賀	OH_OO渋谷源氏	7070	7100	I	尽くし	尽くす	ツクス	動詞-非自立可能	文語四段-サ行	連用形-一般	ツクシ	和
07.01紅葉賀	OH_OO渋谷源氏	7100	7120	I	つれ	つ	ツ	助動詞	文語助動詞-ツ	已然形-一般	ツレ	和
07.01紅葉賀	OH_OO渋谷源氏	7120	7130	I	ば	ば	バ	助詞-接続助詞			バ	和
07.01紅葉賀	OH_OO渋谷源氏	7130	7140	I	、	、		補助記号-読点				記号
07.01紅葉賀	OH_OO渋谷源氏	7140	7160	I	紅葉	紅葉	モミジ	名詞-普通名詞-一般			モミジ	和
07.01紅葉賀	OH_OO渋谷源氏	7160	7170	I	の	の	ノ	助詞-格助詞			ノ	和
07.01紅葉賀	OH_OO渋谷源氏	7170	7180	I	蔭	陰	カゲ	名詞-普通名詞-一般			カゲ	和
07.01紅葉賀	OH_OO渋谷源氏	7180	7190	I	や	や	ヤ	助詞-係助詞			ヤ	和
07.01紅葉賀	OH_OO渋谷源氏	7190	7250	I	さうざうしく	そうぞうしい	ソウゾウシイ	形容詞-一般	文語形容詞-シク	連用形-一般	ソーゾーシク	和
07.01紅葉賀	OH_OO渋谷源氏	7250	7260	I	と	と	ト	助詞-格助詞			ト	和
07.01紅葉賀	OH_OO渋谷源氏	7260	7280	I	思へ	思う	オモウ	動詞-一般	文語四段-ハ行	已然形-一般	オモエ	和
07.01紅葉賀	OH_OO渋谷源氏	7280	7290	I	ど	ど	ド	助詞-接続助詞			ド	和
07.01紅葉賀	OH_OO渋谷源氏	7290	7300	I	、	、		補助記号-読点				記号
07.01紅葉賀	OH_OO渋谷源氏	7300	7320	I	見せ	見せる	ミセル	動詞-非自立可能	文語下二段-サ行	連用形-一般	ミセ	和
07.01紅葉賀	OH_OO渋谷源氏	7320	7370	I	たてまつら	奉る	タテマツル	動詞-非自立可能	文語四段-ラ行	未然形-一般	タテマツラ	和
07.01紅葉賀	OH_OO渋谷源氏	7370	7380	I	む	む	ム	助動詞	文語助動詞-ム	終止形-一般	ム	和
07.01紅葉賀	OH_OO渋谷源氏	7380	7390	I	の	の	ノ	助詞-格助詞			ノ	和
07.01紅葉賀	OH_OO渋谷源氏	7390	7400	I	心	心	ココロ	名詞-普通名詞-サ変可能			ココロ	和
07.01紅葉賀	OH_OO渋谷源氏	7400	7410	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
07.01紅葉賀	OH_OO渋谷源氏	7410	7420	I	て	て	テ	助詞-接続助詞			テ	和
07.01紅葉賀	OH_OO渋谷源氏	7420	7430	I	、	、		補助記号-読点				記号
07.01紅葉賀	OH_OO渋谷源氏	7430	7450	I	用意	用意	ヨウイ	名詞-普通名詞-サ変可能			ヨーイ	漢
07.01紅葉賀	OH_OO渋谷源氏	7450	7460	I	せ	為る	スル	動詞-非自立可能	文語サ行変格	未然形-一般	セ	和
07.01紅葉賀	OH_OO渋谷源氏	7460	7480	I	させ	させる	サセル	助動詞	文語下二段-サ行	連用形-一般	サセ	和
07.01紅葉賀	OH_OO渋谷源氏	7480	7500	I	つる	つ	ツ	助動詞	文語助動詞-ツ	連体形-一般	ツル	和
07.01紅葉賀	OH_OO渋谷源氏	7500	7510	I	」	」		補助記号-括弧閉				記号
07.01紅葉賀	OH_OO渋谷源氏	7510	7530	I	など	など	ナド	助詞-副助詞			ナド	和
07.01紅葉賀	OH_OO渋谷源氏	7530	7560	I	聞こえ	聞こえる	キコエル	動詞-非自立可能	文語下二段-ヤ行	連用形-一般	キコエ	和
07.01紅葉賀	OH_OO渋谷源氏	7560	7590	I	たまふ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	終止形-一般	タマウ	和
07.01紅葉賀	OH_OO渋谷源氏	7590	7600	I	。	。		補助記号-句点				記号
07.01紅葉賀	OH_OO渋谷源氏	7600	7640	B	つとめて	つとめて	ツトメテ	名詞-普通名詞-副詞可能			ツトメテ	和
07.01紅葉賀	OH_OO渋谷源氏	7640	7650	I	、	、		補助記号-読点				記号
07.01紅葉賀	OH_OO渋谷源氏	7650	7670	I	中将	中将	チュウジョウ	名詞-普通名詞-一般			チュージョー	漢
07.01紅葉賀	OH_OO渋谷源氏	7670	7680	I	君	君	ギミ	接尾辞-名詞的-一般			ギミ	和
07.01紅葉賀	OH_OO渋谷源氏	7680	7690	I	、	、		補助記号-読点				記号
07.01紅葉賀	OH_OO渋谷源氏	7690	7700	B	「	「		補助記号-括弧開				記号
07.01紅葉賀	OH_OO渋谷源氏	7700	7730	I	いかに	如何に	イカニ	副詞			イカニ	和
07.01紅葉賀	OH_OO渋谷源氏	7730	7750	I	御覧	御覧	ゴラン	名詞-普通名詞-一般			ゴラン	漢
07.01紅葉賀	OH_OO渋谷源氏	7750	7760	I	じ	為る	スル	動詞-非自立可能	文語サ行変格	連用形-一般	ジ	和
07.01紅葉賀	OH_OO渋谷源氏	7760	7780	I	けむ	けむ	ケム	助動詞	文語助動詞-ケム	連体形-一般	ケム	和
